Diameter_center(nm)	PDF_diameter
0.528052805280528	0.028480798172912263
0.9240924092409242	0.00724949628499193
1.3201320132013201	0.003749050589513584
1.7161716171617163	0.006412674454176879
2.112211221122112	0.002035452569913534
2.5082508250825084	0.009817673627838114
2.904290429042905	0.002918887818360193
3.3003300330033003	0.0032940148459669402
3.6963696369636967	0.0018889532573570526
4.092409240924092	0.005893267800567538
4.488448844884489	0.007919841624265518
4.884488448844885	0.0030853643099016453
5.2805280528052805	0.009797696448853161
5.676567656765677	0.01680968627257925
6.072607260726073	0.006903225182585711
6.468646864686469	0.009722227106021013
6.864686468646865	0.007045285122034404
7.260726072607261	0.003793444320591312
7.656765676567657	0.003573695351756582
8.052805280528052	0.007484783059703881
8.448844884488448	0.09210367386694883
8.844884488448844	0.03741947592541146
9.24092409240924	0.11304863618941784
9.636963696369637	0.16437666806147946
10.033003300330034	0.022822817147056633
10.42904290429043	0.19021603923526725
10.825082508250826	0.00912957079613343
11.221122112211223	0.015801948577114974
11.61716171617162	0.007633502058814215
12.013201320132014	0.024070280990340823
12.409240924092408	0.01482972586651287
12.805280528052805	0.017522205656376685
13.201320132013201	0.022429932627018798
13.597359735973598	0.017655386849609846
13.993399339933994	0.1263800736320576
14.38943894389439	0.047687745923688456
14.785478547854787	0.013695466037477087
15.181518151815183	0.0058089197115198605
15.57755775577558	0.005524799832622443
15.973597359735974	0.03601663402335579
16.36963696369637	0.011236053335771316
16.765676567656765	0.004261798183461265
17.16171617161716	0.03434077067517148
17.557755775577558	0.004878871045441595
17.953795379537954	0.004215184765829658
18.34983498349835	0.03634292794677672
18.745874587458747	0.010312663729354708
19.141914191419144	0.005251778386494456
19.537953795379536	0.00479230326984008
19.933993399339933	0.004093102005365923
20.33003300330033	0.007937599116696607
20.726072607260726	0.0029166681318063036
21.122112211221122	0.0030898036830094176
21.51815181518152	0.002725775088172101
21.914191419141915	0.0023684055529964426
22.31023102310231	0.005804480338412088
22.706270627062707	0.0016825224078456454
23.102310231023104	0.019888391522819238
23.4983498349835	0.005815578771181571
23.894389438943893	0.012365873791699327
24.29042904290429	0.013315899636762569
24.686468646864686	0.0031674927123954305
25.082508250825082	0.0024460945823824554
25.47854785478548	0.0022085881211166454
25.874587458745875	0.013713223529908176
26.27062706270627	0.03174595709367865
26.666666666666668	0.003163053339287658
27.062706270627064	0.00339390074089181
27.45874587458746	0.004579213360666974
27.854785478547853	0.2855404782919074
28.25082508250825	0.17667151188345442
28.646864686468646	0.030971286486372415
29.042904290429043	0.0037357324701902655
29.43894389438944	0.0027635097595881644
29.834983498349835	0.002910009072144645
30.231023102310232	0.00542491393769757
30.627062706270628	0.0021331187782845187
31.023102310231025	0.0048167198219327845
31.41914191419142	0.01220161698671176
31.815181518151817	0.006341644484452576
32.21122112211221	0.009975271373164025
32.60726072607261	0.03779016357991044
33.003300330033	0.0025970332680467084
33.3993399339934	0.002963281549437911
33.79537953795379	0.002552639536968987
34.191419141914196	0.3172620188334907
34.587458745874585	0.040391636221064925
34.98349834983499	0.0018134839145249242
35.37953795379538	0.0019733013464047215
35.77557755775578	0.040928800367105354
36.17161716171617	0.00043727825111555693
36.567656765676574	7.546934283212657e-05
36.96369636963696	1.109843276943038e-05
37.35973597359737	3.551498486217721e-05
37.755775577557756	0.00017757492431088608
38.15181518151816	0.0
38.54785478547855	0.0001709158646492309
38.94389438943894	0.0002463852074813544
39.33993399339934	9.322683526321519e-05
39.73597359735973	0.1378913681005108

Weighted Mean Diameter: 21.154 nm
