Diameter_center(nm)	PDF_diameter
0.9240924092409241	0.06325808390068352
1.452145214521452	0.04524004955081981
1.98019801980198	0.03204185634290781
2.508250825082508	0.024692573419812264
3.036303630363036	0.0
3.564356435643564	0.037527964656434244
4.092409240924092	0.011355362634116215
4.62046204620462	0.013891585760517794
5.148514851485148	0.014539204232633707
5.676567656765677	0.0
6.204620462046204	0.009044619237535094
6.7326732673267315	0.02766110730639594
7.260726072607261	0.00786636049899958
7.788778877887788	0.015802229786891213
8.316831683168315	0.0
8.844884488448844	0.03415763606332829
9.372937293729372	0.06266471619062974
9.9009900990099	0.02755938712752952
10.429042904290428	0.049775074191945705
10.957095709570957	0.0
11.485148514851485	0.042964908216841964
12.013201320132012	0.06757101948461786
12.54125412541254	0.1671550745947975
13.069306930693068	0.1557471565349342
13.597359735973596	0.0
14.125412541254125	0.10612974862023102
14.653465346534652	0.07207552807208378
15.18151815181518	0.08831176395547152
15.709570957095707	0.043110707139883624
16.237623762376238	0.0
16.765676567656765	0.0246824014019255
17.293729372937293	0.14655843371067276
17.82178217821782	0.10862019766614238
18.349834983498347	0.004284114866588817
18.877887788778875	0.0
19.405940594059405	0.004307849574990912
19.933993399339933	0.1007114537592832
20.46204620462046	0.021073030388483686
20.990099009900987	0.011379097342518454
21.518151815181515	0.0
22.046204620462046	0.012158952047160498
22.574257425742573	0.0030685587291356385
23.1023102310231	0.006123554767755677
23.630363036303628	0.013462665672964698
24.158415841584155	0.0
24.686468646864686	0.03671081255287415
25.214521452145213	0.0024582376559373897
25.74257425742574	0.0017834938027904133
26.270627062706268	0.03153495078489062
26.798679867986795	0.0
27.326732673267326	0.0027447494930776415
27.854785478547853	0.009770223180115296
28.38283828382838	0.00198693416052316
28.910891089108908	0.0014902006203923901
29.438943894389435	0.0
29.966996699669963	0.006442277994870401
30.49504950495049	0.0007968080677865915
31.02310231023102	0.000996857752890459
31.55115511551155	0.001056194523895858
32.07920792079207	0.0
32.6072607260726	0.0011613053753911117
33.135313531353134	0.0021191703930494455
33.66336633663366	0.011641874471256591
34.19141914191418	0.001157914702762217
34.71947194719472	0.0
35.24752475247524	0.0013444016973505862
35.77557755775577	0.008498720944285497
36.3036303630363	0.0051589084048396395
36.83168316831683	0.00901579852018956
37.35973597359735	0.0
37.88778877887788	0.0005136869032751925
38.415841584158414	0.00047808484067195494
38.94389438943894	0.0005391169479917862
39.47194719471946	0.0006238837637137567
40.0	0.0
40.528052805280524	0.004024728410479561
41.05610561056105	0.0009137862734829209
41.58415841584158	0.0008883562287663395
42.11221122112211	0.0010443271696947668
42.64026402640263	0.0
43.168316831683164	0.0007968080677866022
43.696369636963695	0.011819884784272587
44.22442244224422	0.00041874806966657604
44.75247524752474	0.0002644724650525708
45.28052805280527	0.0
45.808580858085804	0.00020344035773274676
46.33663366336633	0.00030516053659912013
46.86468646864686	0.0050351488538855505
47.39273927392739	0.007467956465106245
47.920792079207914	0.0
48.44884488448844	0.01482402073345948
48.976897689768975	0.00043400609649652645
49.5049504950495	0.009732925781197624
50.03300330033002	0.0005018195490741087
50.561056105610554	0.0
51.089108910891085	0.00016953363144395564
51.61716171617161	0.00021361237561938408
52.14521452145214	0.00018309632195947454
52.67326732673267	0.00018309632195947207
53.201320132013194	0.017726436503780002

Weighted Mean Diameter: 15.299 nm
